# Plane point: [1,2946076151603483, 0,06646027842565552, -12,057551252186586]
# Plane normal: [0,0030784377773789558, 0,002745691373173158, 0,9999914921636756]
# Plane equation: 0,0030784377773789558x + 0,002745691373173158y + 0,9999914921636756z  + 12,053280820111535 = 0
-0,0028018856558738032
9,693920127595843e-05
-0,004496874503187697
-0,0024518857997275485
-0,004550825810417435
-0,004203334873553287
-0,005160122726231008
-0,0027544222743518527
-0,0026464936123762324
-0,003957086204980697
-0,0037231293795247913
-0,0018600300760116535
-0,0019034995599831457
-0,00053174350283669
0,0017781987872034217
-0,00392306427802147
-0,010110201134486017
-0,0016555178141253175
-0,002360592034946762
-0,0027171532849763476
-0,0004386109381222524
0,00028662914495569675
-0,0005419929912733322
-0,0021163764857359264
0,001176116261861537
0,0009655450537024988
0,001634197745552512
-0,0014477210481977918
0,0017000456164915074
0,0013089785301598764
0,00030403287873603796
0,000438753888088783
0,0013544784487482529
0,0010971406173503338
0,0018336411631256762
0,0008276903615715978
0,0002816250728674418
0,001342347920978426
-0,0002978776202962052
-0,0003639073838588302
0,001799168524145855
-0,001291755351665813
0,0006715615378425354
-0,0014702290322965435
0,0007394484132188237
0,0011759723545008425
-0,0032572031867701403
0,0003483700113768861
0,0007039340156040906
0,0012743718501351251
-3,0566547186694486e-05
0,002914608374174676
-0,001694211783105359
0,00188939476504224
-0,0005573549671087362
-0,0009912327887473535
0,0003817699375456839
9,204589992783949e-05
-0,002135906006474286
-0,0014317498997762355
-0,00031627618693086385
0,0006087146775684004
0,002048374084242965
0,0018588810283315378
0,0022164757999227898
0,00028449786661433046
0,0021475971701274683
0,0013675936103147988
0,0015356953259963997
0,0020362463021630357
0,0015670366951407995
0,0012438509928038852
0,0008982865707505281
0,00045073501711279096
0,0005730670226125055
0,000929631018333765
0,0014990606242957223
0,0014222159253804987
0,0023014398253895503
0,0006064422375597899
0,001453560372965512
0,004387070353306654
0,004803456034110808
0,00538028577743077
0,004776427098299506
0,00246211916734218
0,0030670058766499855
0,0032763977173022587
0,004044590621640864
0,004332491810956184
0,007209210370511697
0,005183815934113766
0,0028685080116623847
0,005261825828366539
0,005421270232137231
0,006035147629560809
0,004008737809481743
0,00359135213718531
0,003278839448915604
0,001860419194628093
0,0023212381758490603
0,004048722272695925
0,005238398637569474
0,0027956342538093533
0,003213016847668725
0,0037888496779352457
0,0020503660074222547
0,004183307613844888
0,004365676675563534
0,006315246150341734
0,006643128724434176
0,0069420544476663775
0,0036744875171130778
0,004915644627589088
0,005491474712162158
0,004627746516709052
0,0008482589469807065
0,006067301718298166
0,004836138365869046
0,004589193925319534
0,0036479625295680043
0,0037025410719166976
0,001620549972304985
0,00469575375034914
0,002860709836978614
0,0038330255463883125
0,0020150414382857913
0,0035430966681460055
0,002782203566750851
0,004864191920672666
0,0033580305728904128
0,005349587572302638
0,00540516610614361
0,003324208528093563
0,004476865610294921
0,005534653667561783
0,004006595359259179
0,0049332018914984834
0,0022436602290305525
0,002176869401248282
0,0019901752530575574
0,0020737931982175435
0,0024901788790234742
0,00014780849069317978
0,0007526979456926595
-0,00024051473274155905
0,0005552004049427238
-0,0006864561599453366
0,0016934298870303617
0,0012780441977184862
0,001406531767644381
0,002257325984757585
0,0029807000163231115
0,0008977089252191204
0,0014745359228474082
-0,0002539481654917352
-0,0009182782783376806
0,0006788207851649019
-0,0007197807460954663
0,00010299070059005541
-0,0004728363055459538
-0,0020219018963896214
0,00375299104164739
0,0013982299774433213
-0,0006937579586541175
-0,00011793095251810823
0,0015177176239387076
0,0013753022410565305
-0,0002353909100900608
0,003091888951054499
0,0010098978514427868
0,0015857248575805723
0,0004340677668697167
0,0028039600557985263
0,002171548700198755
0,0006498182070462376
-0,001796855922020057
0,00017586786962553444
-0,0035526691932901136
-0,0006198807981263598
-4,505378348262922e-05
-0,001027269633938843
-0,0036940568787411357
-0,004201873905545383
-0,0018219878585696843
-0,003914975786157625
-0,002111916736810215
-0,0030350944926773584
-0,002211319976060721
-0,001634489899993596
-0,0025283024176143694
-0,002500248862808973
-0,0009160837776462925
-0,0030080689680502806
-0,002422242046993261
-0,0010845219479698185
-0,0018464150408572517
-0,0001708155312556414
0,0032749242789513735
0,0011939667009013275
0,0017707936985296153
0,0006191338621270858
0,00229270842849516
-0,00449180278378769
0,00028507422455348314
0,0020778858451500066
0,002007187052020853
0,004793459197625082
0,004857371388718334
0,00514526949959837
0,0028819397813908405
0,004100172233920673
0,004034596863592198
0,005251829324629752
0,004321494982981732
0,005301776761511333
0,006025150793078636
0,003997740981503738
0,004584564815617752
0,003710842862117757
0,00580179727665353
0,0057362219063303846
0,005329833062008404
0,0052284018010873
0,005701396791602419
0,005581909145107033
0,0037888469322435716
0,0057232910064275435
0,005673340491105349
0,0029140911244365237
0,004940500944517367
0,005910791710693529
0,004432683917711343
0,004498259288036265
0,004904648132358246
0,002219804169236283
0,004617746934533428
0,0004318705204848782
0,0025077022801145428
0,0038439229332372085
0,0027732067217609564
0,003821001020980929
0,0006273372938725429
0,003349034060642352
0,004200861799318999
0,0028512107918849945
0,0024723777109798557
0,0029068201101054565
0,003324205782401889
0,0025633126810049585
0,0018865538683598966
0,0027383819397819305
0,0013648059501623064
0,00455386661048962
0,004609447890022266
0,0025274567904123297
0,0042559408787479205
0,002240558671022796
0,004033618138194583
0,002984826925921168
0,002083546130569047
0,002139124664411795
0,003470219499112303
0,0017317358285993119
0,0038366546645978153
-0,0005815721108675119
0,003759148385862331
-0,002540730101847188
-0,0005950217355064068
0,0024801512581600345
0,0020727624223493275
0,0016434766260200457
0,0012780414520268122
0,0016934271413386877
0,003422913966861784
0,0011076032987187288
-0,0005788994218587361
0,0045497427793304
0,002952646794266655
0,0030991572196956687
0,002522330222067381
0,00512556978546641
0,004430252054396177
0,0021159413777454
0,0025643146682661207
0,0021569258324536373
-0,00031339464746693574
0,00010298795489838139
0,0006788180394732278
0,001867996945703609
-0,0001859409318516469
-0,001009715448466508
0,00136117683195458
0,00029653735288093225
0,0006429621488770464
-0,00041775997180693014
0,000457896053617901
0,0021335013873482462
0,0005935121706386325
0,002240061212379629
0,0009589165602523762
-0,0006886293945456145
0,002436524898820735
0,0022951372133732657
0,00271152289417742
0,002424624774791439
0,00019125189893465228
0,001929732823759522
-0,0001751832665473074
-0,0036577758804057217
-0,002322505832355048
-0,00024154825430144905
-0,0010372664704227927
-0,0009077789090063957
-0,0018329846865441364
-0,0014155990142477035
-0,0008397720081116942
-0,0017045306466876293
-0,002628705648355378
-0,001634489899993596
-0,002070932282103754
-0,002239376276556015
-0,0029446908441101973
-0,001754980616418322
-7,324980552425585e-05
-0,0005086949418338093
6,713514274103714e-05
-0,00036317868376656287
-0,0017217957518127487
-0,0013044100795163158
0,0023455871831039583
0,0009449856688590328
-1,917071758583688e-05
0,00039721496322009376
0,0009740419608466053
-0,00017761512986247394
0,0017193102072372564
0,002819085456394532
-0,0024794943610224602
-0,00039750600710242157
0,0019883831835887373
0,0019307668319576972
-0,005591476873252787
-0,0052701530153456124
0,0009546219592468928
-0,005592806183861042
-0,00411921478797339
0,0003083717413527864
-0,004779115282318002
-0,005000436821857689
-0,006377637415827307
-0,004741489187512825
0,0014275542713573228
0,0035055327848212406
0,001968154045609793
-0,005462991485167378
-0,006052010145847218
-0,0040029873001703456
-0,005489137315638714
0,0017921508253202485
-0,004127700105392761
-0,004042792451578236
-0,00027637852461381835
0,0016718295070603513
0,0009327234396341309
-0,00026353005317680806
-0,005984432384405379
-0,005392248743484983
-0,0046374221506635385
-0,006494295077347443
0,001870238744075436
-0,0034343713991571425
-0,003594696100556404
6,102570302957132e-05
5,2107643977450366e-05
-0,005523735908397497
0,0004589720911845062
-0,004551266019264587
3,688323820405514e-05
-0,00045756495999782476
-0,003272669276748629
-0,0031716124183063235
-0,003347968116537813
-0,00613514591529629
-0,005467952360977079
-0,002255462240164263
-0,003376963599201587
-0,0003140933773728704
-0,005102223339362054
-0,005698632121690749
-0,003937851715971163
-0,003941276588586006
-0,0020916482193413795
-0,006351488738626896
-0,0035840130935085304
-0,004975180693875813
-0,005899738774594708
-0,002088349888150986
0,003449701654218983
-0,003950135757998296
-0,0056155491966638485
-0,0035008096993340834
-0,0034755223792846115
-0,00309361548317355
-0,0013249718736147995
-0,0004918394493405031
0,0032718846232562262
-0,0002964800033034009
-0,0036277569767797493
-0,004828282125343363
-0,005563803352151452
-0,002492337003673128
0,003527054976212084
-0,0023927445768681106
-0,00408625039279542
-0,0006401033323122362
-0,008411074269128347
0,0002030090749851609
-0,005758448322710662
-0,0030039550666813844
-0,00037269853604726666
-0,005746363303844148
-0,002773167561597844
-0,00273758181091388
-0,0017782411758933132
-0,00622853454525618
-0,0003268515924599313
0,0002055780577272514
-0,004365807921676178
-0,005749131541366025
-0,005398788382839469
-0,0005758507712769755
-0,0016413899923257698
-0,00599960728232851
-0,0043410561194008315
-0,00041539523603617557
0,008551213628233965
-0,006060942977210713
-0,005383926683153461
0,008165561328366875
-0,0036132534990080947
-0,002676266728013132
-0,005245162347099707
-0,0014357752338831629
-0,0021872816045291894
-0,004212213021139276
-4,984708469280007e-05
-0,004226427171818869
-0,00030270027518142223
-0,0036287865328965543
0,008235382602407524
-0,004130420524353084
-0,005936265344521628
-0,00418575632810203
-0,005558867969858382
-0,00025879129851169575
-0,002206462154134669
-0,00031512700064162397
-0,003437541173209268
-0,004248280780428714
-0,0040774888262031786
-0,004264847686631156
-0,003837703775639411
-0,008819849162135183
-0,003874557174816217
-3,962811899960172e-05
-0,005820962472917301
-0,004156917492091238
0,0019734913863445054
-0,003566252911573641
0,007935995896509949
-0,004692919457999877
-0,004212651846270176
-0,0032418651435648363
-0,0019095743808623662
-0,0036411572695929087
-0,004730028956910103
-0,004376764897457973
-0,0020860717602761976
-0,0012713405978352907
-0,0030043823062833033
-0,0038939485356852535
-0,0020929913287286435
-0,004093889468359534
-0,006507396977838196
-0,005433836383071266
-0,003900702185820392
-0,0011666512796431048
-0,004714205590699904
0,0006043545554561546
0,0007924038975151146
-0,0028979939088920044
-0,006304926325245928
-0,00116265131367399
0,008117843548939517
-0,002338144961077759
0,00154278206420777
-0,0014165192100623612
-0,00018863412309855215
-0,0005250150648983264
-0,0015770172318223525
-0,0038251332436090016
-0,0036721890744626498
-0,0013760391972077455
-0,0009954364318449647
0,00031182288752518156
-0,0016483960896458423
-0,0019025069376592536
-0,0017858322196087069
-0,0026717515462575388
-0,004584734654740074
-0,0017862411078315428
-0,003245341797672551
0,007171884451551589
-0,001084141352077239
-0,004890058528562945
-0,004922196948749401
-0,0014415861250434146
-0,0016489093444871368
-0,000635553394143784
-0,0025201846798843515
-0,004725064194747829
-0,0003264798521041001
-0,0038428540992079254
-0,0028121258446649473
-0,0028521802166938666
-0,0009654406822239279
-0,0036016735660648882
0,006100496438632417
-0,0026419654642371167
0,005895211778524255
-0,00046168522618472696
0,006561868776758571
-0,0016297861277472232
0,00014495014342763565
-0,004194753173091924
-0,002922302254132702
-0,003427988764750366
-0,004974484156580416
-0,002354441463570111
-0,006038980552402149
-0,0009704230818812218
-0,0018650694065911462
0,001780811064493903
-0,0032036890501938578
-0,004234021077145655
-0,0044488994882012625
-0,0038166495062821318
-0,0010523913049631515
-0,003746489276986508
-0,003740537507741947
0,0022081953948926976
-0,0015232547316301743
-0,0042362958537633935
-0,003835599641844211
-0,00430176627115486
-9,243735731168099e-05
-0,003097996988744355
-0,003708597772666521
-0,0013950595472227432
-0,004477554674497951
-0,004617007583055609
-0,004475458223712535
0,00592277752589254
0,00603384365767212
-0,004863455718355779
-0,004601244036928519
0,0023314312483879713
0,0023800075421434026
-0,0014887070304361312
0,00597429187624776
0,000521154585296557
0,006094107906710276
0,0019239398432500106
0,002045302923580294
0,0060254719912062864


RMSE: 0,003244727162995119
