# Plane point: [5,892206162393158, -0,4565947670940133, -10,561295497863252]
# Plane normal: [0,006370911669417241, -0,0019102926159417495, 0,9999778808886833]
# Plane equation: 0,006370911669417241x + -0,0019102926159417495y + 0,9999778808886833z  + 10,522650936781828 = 0
0,0038443288636234034
0,003864460492666311
0,003706961386912511
0,004781819190021964
0,0022349738559341863
0,004930331236669972
-7,560490528568665e-05
-0,0002231743122589336
-0,00014336815509530257
-0,0009013764123189106
-0,00041450303399948046
0,0009100047694676762
0,001216015921871261
0,0009982691686065694
0,0006932579940848173
-0,00046226720043840436
-0,0012192754797837326
-0,0007787167950699115
-0,0006068361942404011
-0,0010603249909042491
-0,0006417231263107227
-0,00030331862185306596
-0,00025700392824568047
0,004346925710120076
0,0016076330064613844
-0,0001917160994970857
-0,00034922157616179566
0,0018787247125811037
0,00031853220391653286
0,0015606337535842842
0,0010528240693528093
0,0037771602482532534
0,0025250716615996542
0,004149824283834037
0,0011203415010498932
0,0008602431807105405
0,0036223657436664784
-0,003510856649302952
9,355246834097387e-05
0,003058001599432814
0,0030465164996957843
-0,0012777294014370002
-0,0042009952543473625
-0,002594417972046515
-0,0014142950653504018
-0,006510127093061869
-0,0014366798903164837
0,0006690866902108185
-0,002196133159756642
-0,002141986491468018
-0,0004725020435696337
-0,0004983382074215116
-0,0037031853489253312
-0,0020692041252754483
-2,434635113424122e-05
0,001934359565870736
0,0002605312840540109
0,0006342653775455177
-0,0014491246592207576
-0,001674879921012007
0,0055890208888769175
0,005283009736475109
0,0011759062743124107
0,0037103337467385704
0,003333917048504276
0,0007683895582069057
0,0025849758081619716
0,001921496669874401
0,0045245564449150075
0,002415583370213526
0,003278325368000879
0,00015452476251809347
-0,0007387362178299385
0,0017193732381919349
-0,006160301197979835
0,0013654095346566921
-0,0013523227932914497
-0,004303067566530317
-0,003173433963770123
0,0009017442673258104
0,0007542321985560819
-0,0009554829932145737
-0,001702434155545163
-8,398407737963966e-05
-0,00035453517831918196
0,005343918321536024
0,004091823363973291
0,0031739729526556464
0,0003695110901968946
0,001236874107870989
-0,0006192830947568951
0,0038270754475338013
0,004211796555894765
0,003817622644815444
-0,002121249401781711
-0,002369390680808437
-0,004000342866081753
-0,0025345074545732875
-0,005452598719273284
-0,00609519109534773
-0,0020888461719703604
-0,00029362659326004353
-0,005267033846719117
-0,006449218507999178
-0,004093706356268712
0,0008051473757220152
-0,00043794778091488246
-0,0010066931787715563
-5,322221193537758e-05
-0,0008465095579826
-0,0015457151799118665
5,437219110504544e-06
-0,0006772884752397347
0,003069205933941888
0,0026459544732517775
0,0001449689206864946
0,004960254529263964
0,0027861732622209705
-0,0033023703760655114
-0,0034598758527302213
-0,003224652430530384
-0,0036655860695464786
-0,001085843881394766
-0,0017650827612154532
-0,0018442908020421813
0,0018780851808486434
0,0017315794608752102
-0,001324594156528747
0,0003039194095624254
0,0013468538918957054
0,003202925638944976
0,0018977105511215344
0,0013238834465045814
0,0017626858909434164
0,0015338883629780755
0,0018928331511904874
0,0031834981003395772
0,006400295464151996
0,0044887749869886315
0,004157989666428109
0,0028527044985775523
0,00209952559938742
0,0032275283537046566
0,002182304599635643
0,0026703252701221207
0,002073911994907363
0,0022436019625811103
0,0011580709008836012
-0,0021041720718084638
0,0028391716205380395
0,0029288303685319765
0,00414707647108692
0,0013855440696985968
0,0018056877313927802
0,0004676108757646347
0,0033229514190225022
0,004922160041104463
0,003976602134651231
0,002679845962179073
-8,268641708930603e-05
-0,00010134711012455001
-0,0002610372989906296
-0,0004011142580164773
0,0010207136224682503
0,0012267427085213003
-0,0008102689945541642
-0,0003716350385172263
-0,0004692632642342432
0,0035312484793976755
0,003827102891550638
0,0030689710366758054
0,004306332049416995
0,003208111726939578
0,004283649380742106
0,003360780513874673
0,0030410440070074434
0,001708076788430546
0,0027907533652662413
0,0023599380020513654
0,005238635046989516
0,0018472174786943187
0,001573819869012283
0,0026907591575220384
0,003270597468702619
0,003700414764328031
0,0017828811703086702
0,003430398807761748
0,004635241400409385
0,0015529151760649287
0,0012245923356104529
1,4988929347481418e-05
0,0010442414979525696
0,0009051008076887969
0,0023269987682024156
0,0013007182055684299
0,0027130984388854533
0,00017651825234210608
6,502401835994932e-05
0,002405309389962085
0,0020859927213479072
0,0009581119491457458
0,0031783993751286492
0,0021265052080146067
0,0036673486732095033
0,004677057157215004
0,0009370852740833159
0,0009825863108758883
0,0028585991591434383
0,00041964144184269975
0,0018777667561060698
0,003779626341161802
0,001712170754395004
0,0037568735924544687
0,002836068390470459
0,004303083290258415
0,0028800986438319858
0,002628801653298041
0,0021456368003835995
0,0023024024243554213
0,0011864650240198673
0,0017326683509093501
-0,0010103499284053188
0,0001065893601026602
0,0001323249466995691
-0,0006268068860570964
-0,0001675122812212493
0,0012089957926946229
0,0014180542229205175
-0,0007364619859089317
0,0002828545130046934
-0,0002581690968046502
-0,0013851655023273681
0,0011186865046877161
0,0009589899449107265
0,0015051932718037622
0,0013761096985547285
0,0044846781499501285
0,0014602641113121708
0,002843276498344594
0,0010330874240729317
0,003367675152324168
0,0011258382498589017
0,002084737547038529
0,0019240410093814833
0,0011608687022928168
0,0022878714787299974
3,803475321717543e-05
0,001353306958055356
0,00020766101177294163
0,0028123201245033873
0,0030387296063203455
-0,0019023652904159862
0,0015492235251652888
0,001719913470722645
0,0020609892810714574
-0,0008517170556281429
0,002515274567516102
-0,001248118822267941
0,0009782435193965713
0,0006842836692886324
-0,003648813448617006
-0,0029192309153920353
0,0022642751127648357
0,0029811683852098985
0,0014823905313043897
0,0035273653411884713
0,0009667345715325127
0,0007971083129731938
-0,0012841021318621417
-0,0011727190480765872
-0,0016035280403770005
-0,000874945485032086
-0,0006701202856405076
-0,00264094953486449
0,0002509049860819346
-0,0021383444015175006
-0,003969032982597654
-0,0008525014243883079
0,008388496742156805
-0,0001366591617397717
0,006169111686190832
-0,0003116155546560862
0,006100141606163235
0,004161965167003957
0,004407711870090481
0,003958801481417141
0,0032404895474265065
0,0034307825011179465
-0,003514036004506949
-0,0036060398716255553
0,003500936846053904
0,001123688387826505
0,005542044863167562
0,004533494880446299
0,0024930951120847315
0,004828180817618489
0,0007676334743926817
0,0011808648504949561
-0,0035109557803103546
-0,0038205395342529873
-0,003078655336132386
-0,0034547022770130558
-0,003022056574046417
0,00199300531271085
0,0036419589660816602
0,003609352416011902
0,0008395970942647325
0,002426435620115797
-0,0034242333973946164
0,0019344986795744037
0,001942691680747899
-0,0037597797013724237
-0,003471829789409853
-0,0015291364862193293
-0,00353969764442752
-0,00032773705926025803
0,003315475933160173
-0,0020067970899564362
-0,0032839811363150066
-0,003965837354567015
-0,00391473494793182
-0,00020227991483423582
0,002916543072682743
0,0027801651737568993
0,002819746537944923
-1,5576739871292492e-05
0,00031867062586421474
0,003688879790265887
0,004065820025239476
-0,003441792608951389
-0,0011757772860221396
0,0043521964036550296
0,00382886523419046
-0,003380400709033893
-0,0026632147616894035
-0,00316858569499523
-0,0006994303608589548
-0,0044292930416176554
-0,0039074445484068585
-0,0019731211998532676
-0,001824473250179537
-0,003574106842272329
-0,002764896722185384
0,002377136117150514
-0,0038298812297821176
-0,0018764402143229832
-0,0023914105993174677
0,0041720005386132195
-0,003489068029528753
-0,0033099506759075585
-0,0001825579589205262
-0,002272405146403145
0,00011489674101383686
-0,0014900127072898786
0,0028713840653562532
-0,00024006445669932933
-0,0002142817897041738
-0,0015473446091913703
-0,001377204335009097
-0,002057427958673586
0,003480324252134182
-0,0013772863609986532
-0,0013729350722258007
-0,001006227815794958
