# Plane point: [-9,114832011904769, 1,4679905357142826, -9,262850795238089]
# Plane normal: [-0,0023134249947231755, -0,0024268200976756103, 0,9999943792887076]
# Plane equation: -0,0023134249947231755x + -0,0024268200976756103y + 0,9999943792887076z  + 9,24527480016425 = 0
-0,0019305374294855682
-0,0012994655726483728
-0,0015281901354811112
-0,0008362915863138198
-0,0022607923268207486
-0,0011228516480272788
0,00029428299051126316
0,0007430943720301286
0,000326447915245609
0,0016417093954057549
0,0002609498381271891
-0,0015452778446150006
-0,002310680549770794
-0,002533585965474927
0,00025046972032249926
-0,0025715649569075794
-0,002736976879184283
-0,0015571870761306172
-0,0017810878593618185
0,00013356349391813183
-0,001672908212780655
-0,0029298251341618453
-0,0016310265345182984
-0,00038060456333433024
0,0005283008887886353
0,00011065443762348082
-0,001449007429545901
-0,0017066342194329565
-0,0024531833023573313
-0,0027996360442710255
-0,0005395295166383818
0,00010202014457760811
-0,0005300493932125505
-0,00038112669712830893
-0,0027868696155906036
-0,0018790678114051218
-0,0007763418391899535
-0,0005514410615798937
0,0004639415538250091
1,4132831536173285e-05
-0,000498510670722041
-0,000626416835300958
-0,0021628613882320735
-0,0007972510201188499
0,0016929741700675294
0,0007843639431452942
0,0011693307296365418
0,0010509023750593371
-0,00040251362524834633
-0,002347710760309596
-0,0025726162781669615
-0,001289509902063557
-0,0014174183800648166
-0,002465614667668703
-0,0011716036812785546
-0,0034055591205710556
-0,0011721282418939438
-0,00015622349269683866
-0,0023562546715751864
-0,0014983409769442346
-0,0008942970734278077
-0,00040203819148487696
-0,0006269389690949367
0,0001425191701240891
0,0005372564515990774
-0,0012734400859386596
0,0012748032716860536
0,00030164618759798145
-0,001407462822875516
-0,003203688248399672
-0,0023482352075276935
-0,00193058644293842
-0,002548647847142149
-0,001894129693072344
-0,0027420363902397327
-0,0018126779087292988
-0,0024447545001926585
-0,0018022001043505043
-0,0007882977707343031
-0,0010122032942110337
-0,0024651391205097184
-0,0014041765176209253
0,0029745094045452447
0,0011792839734017235
0,0015210957176634565
-0,0004995596785573042
-0,003814219007493236
-0,0011530185712889107
-0,00010434453649565967
0,0007840198178854507
-0,0015353688740589178
-0,00017930703843838103
0,00010825301765038375
0,001938220035032856
-0,0013764439207548662
0,0016914030284436166
0,0015423171493544885
4,150927703072682e-05
-7,089039296026556e-05
-0,0008342240990018013
-0,0006199556732511269
0,0009195876526817415
-0,00022039727912925855
0,0017599282556748364
-0,00017707626259699794
-0,001030777320531584
0,0013711521302237628
0,001030382159900256
0,001323731609723211
0,0008798498912661046
0,0018140314274823766
0,001035094279744797
0,00084818464744707
0,003372259764097052
0,0012160694476612832
0,0006820718983799878
0,00044465555312100946
0,007534670527512333
0,006033862655192124
0,004450000631770479
0,0034844102264450783
0,0053733721382158706
0,006874180010539632
0,009525780644414894
0,008025970339650357
0,00838305820042784
0,007363505394987868
0,007317059421193761
0,007138211642978121
0,00864001950968074
0,0017876868431798698
0,0027241810506506425
0,0028800150237859867
0,001940565807622363
0,004264729111209675
0,0051658142382695615
0,0044435861431217916
0,006488515752016255
0,00886431326731163
0,0019152697367861293
0,0002882096409315693
0,00010623447863444824
0,0026002480378437554
-0,0002809172530096049
0,0006520057140875224
0,0003727472485390848
0,0028386412432332975
0,0033248415570223955
0,0008338265115526156
0,0024347840696474776
0,002726879577201302
0,0022104903120165886
0,0004476445863659251
0,0030629374276820442
0,006599171687572181
0,0038535125175549467
0,00723328478467522
0,0019652710912030358
0,009717755637108638
0,008186368831070823
0,0032884970289277504
0,00438182763073236
0,008368700064531609
0,008381693781814192
0,007989325937764136
0,007937814376781205
0,0021156515844413804
0,0030441273294812277
0,00027507142275240426
0,0004663161129023763
0,002381657757968725
0,0016727698603649088
8,916189822905096e-05
0,0016794549384933077
0,0014004868722103936
0,0028255394764258313
0,0020420238164540194
0,0019454634254429948
0,002796928940732357
0,0006532256318045881
0,003219998258806811
0,0038824656302889338
0,0010046379967505459
0,0006345565320877711
0,002566213640784909
0,0015092851734976875
0,0021374385315340305
0,0067901491127067
0,003653247170561258
0,007895495781449213
0,0026136365881068713
0,003909960681983904
0,0030090930514408143
0,008791256746578213
0,008600281748265104
0,007014440556909918
0,006571561146255789
0,0088188696013205
0,0023610073977202717
0,003620203627578533
0,007037705996454591
0,006339845851931258
0,00679682945058957
0,0070023155368375
0,002489601852829537
-0,007009507734302645
0,0014108633042013707
0,0018614301007904288
0,003663879977265694
